timestamp_us,ax,ay,az,gx,gy,gz,mx,my,mz,pressure_pa,temperature_c,baro_altitude_m,lat,lon,speed_kmh,altitude_m,gps_h,gps_m,gps_s,gps_cs,satellites,hdop,heading_deg
190894753,5.819898,-7.079678,5.561235,-0.085934,0.039703,-0.010792,-0.435333,1.066000,-0.062667,99122.523,9.630,185.006,37.4628690,126.9586403,0.13,141.100,16,11,50,36,12,0.95,63.12
190931139,5.779182,-7.053333,5.606741,-0.086600,0.041568,-0.009193,-0.438667,1.066000,-0.062000,99122.523,9.630,185.006,37.4628690,126.9586403,0.02,141.100,16,11,50,40,12,0.95,63.12
190935784,5.764812,-7.046148,5.532495,-0.086067,0.041835,-0.008260,-0.437000,1.063667,-0.061000,99122.523,9.630,185.006,37.4628690,126.9586403,0.02,141.100,16,11,50,40,12,0.95,63.12
190971246,5.776787,-7.026988,5.635481,-0.085002,0.042368,-0.008260,-0.441667,1.069333,-0.060000,99119.258,9.630,185.283,37.4628688,126.9586403,0.11,141.100,16,11,50,44,12,0.95,63.12
190975835,5.748047,-7.017407,5.623506,-0.085534,0.037571,-0.007861,-0.441667,1.069333,-0.060000,99119.258,9.630,185.283,37.4628688,126.9586403,0.11,141.100,16,11,50,44,12,0.95,63.12
191012059,5.786367,-7.024592,5.568420,-0.081404,0.038904,-0.008260,-0.437667,1.068667,-0.063667,99119.500,9.630,185.263,37.4628688,126.9586402,0.07,141.100,16,11,50,48,12,0.95,63.12
191016678,5.755232,-7.110813,5.498965,-0.084735,0.043700,-0.013190,-0.435333,1.068667,-0.063667,99119.500,9.630,185.263,37.4628688,126.9586402,0.07,141.100,16,11,50,48,12,0.95,63.12
191051064,5.812713,-6.993457,5.573211,-0.087533,0.042368,-0.004530,-0.433667,1.066000,-0.061000,99119.500,9.630,185.263,37.4628688,126.9586402,0.06,141.100,16,11,50,52,12,0.95,63.12
191055648,5.750442,-7.060518,5.685777,-0.081937,0.041835,-0.004263,-0.437667,1.067000,-0.063667,99119.500,9.630,185.263,37.4628688,126.9586402,0.06,141.100,16,11,50,52,12,0.95,63.12
191091141,5.783972,-7.062913,5.570816,-0.083936,0.042101,-0.012257,-0.437667,1.067667,-0.064333,99120.008,9.630,185.220,37.4628688,126.9586400,0.22,141.100,16,11,50,56,12,0.95,63.12
191095755,5.752837,-7.026988,5.544470,-0.083136,0.043433,-0.011724,-0.440000,1.067000,-0.065667,99120.008,9.630,185.220,37.4628688,126.9586400,0.22,141.200,16,11,50,56,12,0.95,63.12
191132121,5.791157,-6.967112,5.657036,-0.084335,0.042634,-0.008260,-0.438667,1.067667,-0.060000,99120.008,9.630,185.220,37.4628687,126.9586400,0.17,141.200,16,11,50,60,12,0.95,63.12
191136697,5.829478,-7.070098,5.633086,-0.086067,0.042101,-0.004796,-0.438667,1.067667,-0.060000,99120.516,9.630,185.177,37.4628687,126.9586400,0.17,141.200,16,11,50,60,12,0.95,63.12
191172017,5.743257,-7.125184,5.601951,-0.084469,0.040636,-0.010392,-0.437000,1.068667,-0.061000,99120.516,9.630,185.177,37.4628687,126.9586400,0.17,141.200,16,11,50,64,12,0.95,63.12
191176625,5.764812,-7.074888,5.594766,-0.083403,0.042501,-0.010792,-0.437000,1.068667,-0.061000,99120.516,9.630,185.177,37.4628687,126.9586400,0.17,141.200,16,11,50,64,12,0.95,63.12
191211155,5.817502,-7.058123,5.714517,-0.084868,0.041835,-0.008660,-0.440667,1.068667,-0.062667,99121.594,9.640,185.085,37.4628687,126.9586400,0.11,141.200,16,11,50,68,12,0.95,63.12
191215746,5.704937,-7.019803,5.661827,-0.087133,0.039170,-0.007194,-0.439000,1.069333,-0.059000,99121.594,9.640,185.085,37.4628687,126.9586400,0.11,141.200,16,11,50,68,12,0.95,63.12
191251395,5.807923,-7.046148,5.642666,-0.083403,0.044233,-0.007994,-0.437667,1.067000,-0.060000,99121.594,9.640,185.085,37.4628687,126.9586398,0.02,141.200,16,11,50,72,12,0.95,63.12
191255991,5.843848,-7.065308,5.585186,-0.086067,0.043300,-0.010525,-0.436000,1.068667,-0.062667,99121.594,9.640,185.085,37.4628687,126.9586398,0.02,141.200,16,11,50,72,12,0.95,63.12
191290124,5.795948,-7.062913,5.601951,-0.084602,0.043034,-0.010792,-0.437667,1.069333,-0.062667,99117.484,9.630,185.433,37.4628685,126.9586398,0.13,141.200,16,11,50,76,12,0.95,63.12
191294720,5.740862,-7.091653,5.604346,-0.084335,0.042101,-0.007861,-0.439000,1.072667,-0.063667,99117.484,9.630,185.433,37.4628685,126.9586398,0.13,141.200,16,11,50,76,12,0.95,63.12
191330145,5.791157,-7.046148,5.544470,-0.085135,0.044100,-0.006662,-0.439000,1.069333,-0.060000,99117.234,9.640,185.455,37.4628685,126.9586397,0.13,141.200,16,11,50,80,12,0.95,63.12
191334707,5.745652,-7.012618,5.654641,-0.084069,0.040502,-0.007194,-0.439000,1.066000,-0.059000,99117.234,9.640,185.455,37.4628685,126.9586397,0.13,141.300,16,11,50,80,12,0.95,63.12
191371338,5.721702,-7.048543,5.580396,-0.085268,0.042900,-0.006528,-0.436000,1.065333,-0.061000,99117.234,9.640,185.455,37.4628685,126.9586397,0.19,141.300,16,11,50,84,12,0.95,63.12
191375945,5.783972,-7.077283,5.640271,-0.083403,0.040636,-0.006528,-0.434333,1.069333,-0.062667,99117.234,9.640,185.455,37.4628685,126.9586397,0.19,141.300,16,11,50,84,12,0.95,63.12
191411367,5.781578,-7.038963,5.563631,-0.083669,0.042767,-0.009060,-0.438667,1.072000,-0.062667,99119.336,9.630,185.277,37.4628685,126.9586397,0.26,141.300,16,11,50,88,12,0.95,63.12
191415971,5.822293,-7.125184,5.630691,-0.087000,0.041035,-0.007328,-0.435333,1.069333,-0.065667,99119.336,9.630,185.277,37.4628685,126.9586397,0.26,141.300,16,11,50,88,12,0.95,63.12
191452008,5.752837,-7.053333,5.621111,-0.085801,0.040502,-0.007727,-0.436000,1.065333,-0.061000,99119.336,9.630,185.277,37.4628683,126.9586397,0.17,141.300,16,11,50,92,12,0.95,63.12
191456584,5.805528,-7.022198,5.613926,-0.083136,0.041435,-0.010658,-0.437667,1.067667,-0.062000,99119.336,9.630,185.277,37.4628683,126.9586397,0.17,141.300,16,11,50,92,12,0.95,63.12
191498327,5.762417,-7.005433,5.657036,-0.083536,0.040502,-0.007328,-0.440667,1.067000,-0.062667,99117.922,9.630,185.396,37.4628683,126.9586397,0.07,141.300,16,11,50,96,12,0.95,63.12
191502839,5.728887,-7.089258,5.635481,-0.084868,0.042501,-0.007328,-0.440667,1.066000,-0.061000,99117.922,9.630,185.396,37.4628683,126.9586397,0.07,141.300,16,11,50,96,12,0.95,63.12
191531300,5.728887,-7.005433,5.647456,-0.084069,0.042767,-0.009859,-0.437667,1.068667,-0.062667,99118.164,9.630,185.376,37.4628683,126.9586395,0.07,141.300,16,11,51,0,12,0.95,63.12
191535897,5.774392,-7.077283,5.666616,-0.086067,0.042900,-0.013323,-0.435333,1.067667,-0.062667,99118.164,9.630,185.376,37.4628683,126.9586395,0.07,141.300,16,11,51,0,12,0.95,63.12
191572092,5.721702,-7.003037,5.647456,-0.085135,0.040636,-0.009726,-0.438667,1.067667,-0.063667,99118.164,9.630,185.376,37.4628683,126.9586395,0.19,141.300,16,11,51,4,12,0.95,63.12
191576699,5.815108,-7.096443,5.731282,-0.085401,0.040103,-0.007461,-0.438667,1.065333,-0.065667,99118.164,9.630,185.376,37.4628683,126.9586395,0.19,141.300,16,11,51,4,12,0.95,63.12
191615830,5.769602,-6.971902,5.628296,-0.084469,0.040636,-0.007861,-0.440000,1.066000,-0.062000,99114.477,9.630,185.688,37.4628683,126.9586395,0.17,141.300,16,11,51,8,12,0.95,63.12
191620447,5.781578,-7.055728,5.599556,-0.084868,0.041835,-0.010259,-0.440000,1.068667,-0.066667,99114.477,9.630,185.688,37.4628683,126.9586395,0.17,141.300,16,11,51,8,12,0.95,63.12
191651115,5.795948,-7.070098,5.616321,-0.084469,0.041168,-0.009326,-0.437667,1.067667,-0.065667,99115.398,9.630,185.610,37.4628682,126.9586395,0.06,141.300,16,11,51,12,12,0.95,63.12
191655702,5.750442,-7.043753,5.635481,-0.084602,0.040236,-0.007594,-0.437667,1.067667,-0.065667,99115.398,9.630,185.610,37.4628682,126.9586395,0.06,141.400,16,11,51,12,12,0.95,63.12
191691351,5.719307,-7.055728,5.649851,-0.084202,0.041302,-0.008127,-0.440667,1.067667,-0.059000,99115.398,9.630,185.610,37.4628682,126.9586395,0.04,141.400,16,11,51,16,12,0.95,63.12
191695909,5.776787,-7.000642,5.556446,-0.083003,0.041302,-0.006528,-0.440000,1.067000,-0.061000,99115.398,9.630,185.610,37.4628682,126.9586395,0.04,141.400,16,11,51,16,12,0.95,63.12
191732018,5.774392,-7.062913,5.599556,-0.082470,0.041168,-0.008260,-0.439000,1.067000,-0.062000,99116.328,9.630,185.531,37.4628682,126.9586395,0.06,141.400,16,11,51,20,12,0.95,63.12
191736538,5.769602,-7.022198,5.561235,-0.083403,0.043700,-0.009193,-0.438667,1.069333,-0.066667,99116.328,9.630,185.531,37.4628682,126.9586395,0.06,141.400,16,11,51,20,12,0.95,63.12
191770589,5.740862,-7.010222,5.594766,-0.082337,0.042368,-0.010392,-0.441667,1.071000,-0.067333,99116.328,9.630,185.531,37.4628680,126.9586393,0.06,141.400,16,11,51,24,12,0.95,63.12
191775198,5.755232,-7.019803,5.637876,-0.084469,0.038770,-0.009726,-0.441667,1.071000,-0.067333,99116.328,9.630,185.531,37.4628680,126.9586393,0.06,141.400,16,11,51,24,12,0.95,63.12
191809383,5.690567,-7.060518,5.680986,-0.082737,0.041035,-0.009859,-0.438667,1.069333,-0.064333,99115.320,9.630,185.617,37.4628680,126.9586393,0.09,141.400,16,11,51,28,12,0.95,63.12
191813905,5.769602,-7.079678,5.685777,-0.081671,0.043300,-0.010126,-0.440667,1.068667,-0.071000,99115.320,9.630,185.617,37.4628680,126.9586393,0.09,141.400,16,11,51,28,12,0.95,63.12
191850657,5.745652,-7.072493,5.580396,-0.083802,0.043966,-0.007861,-0.438667,1.070333,-0.068333,99116.922,9.630,185.481,37.4628680,126.9586393,0.02,141.400,16,11,51,32,12,0.95,63.12
191855272,5.783972,-7.086863,5.587581,-0.084469,0.044233,-0.007861,-0.440667,1.069333,-0.068333,99116.922,9.630,185.481,37.4628680,126.9586393,0.02,141.400,16,11,51,32,12,0.95,63.12
191891304,5.745652,-7.043753,5.628296,-0.079672,0.042501,-0.008793,-0.440000,1.067667,-0.067333,99116.922,9.630,185.481,37.4628680,126.9586393,0.04,141.400,16,11,51,36,12,0.95,63.12
191895926,5.745652,-7.089258,5.616321,-0.085002,0.043966,-0.008926,-0.440000,1.067667,-0.067333,99116.922,9.630,185.481,37.4628680,126.9586393,0.04,141.400,16,11,51,36,12,0.95,63.12
191931048,5.824688,-7.046148,5.645061,-0.083669,0.044233,-0.009060,-0.436000,1.064333,-0.065667,99116.828,9.630,185.489,37.4628678,126.9586392,0.09,141.400,16,11,51,40,12,0.95,63.12
191935667,5.731282,-7.046148,5.570816,-0.084735,0.038637,-0.009060,-0.438667,1.067667,-0.066667,99116.828,9.630,185.489,37.4628678,126.9586392,0.09,141.400,16,11,51,40,12,0.95,63.12
191971248,5.740862,-7.120393,5.585186,-0.082603,0.039303,-0.009193,-0.438667,1.071000,-0.066667,99116.828,9.630,185.489,37.4628678,126.9586392,0.15,141.400,16,11,51,44,12,0.95,63.12
191975853,5.757627,-7.060518,5.613926,-0.086067,0.042101,-0.007861,-0.436000,1.067000,-0.065667,99114.297,9.630,185.704,37.4628678,126.9586392,0.15,141.500,16,11,51,44,12,0.95,63.12
192012122,5.714517,-7.017407,5.642666,-0.084735,0.041701,-0.005196,-0.440000,1.068667,-0.063667,99114.297,9.630,185.704,37.4628678,126.9586392,0.07,141.500,16,11,51,48,12,0.95,63.12
192016720,5.769602,-7.034173,5.594766,-0.085534,0.040103,-0.008127,-0.440000,1.068667,-0.063667,99114.297,9.630,185.704,37.4628678,126.9586392,0.07,141.500,16,11,51,48,12,0.95,63.12
192051102,5.774392,-7.094048,5.640271,-0.083270,0.042101,-0.010792,-0.436000,1.068667,-0.068333,99115.328,9.620,185.616,37.4628678,126.9586392,0.07,141.500,16,11,51,52,12,0.95,63.12
192055690,5.769602,-7.074888,5.695357,-0.087533,0.040902,-0.008260,-0.438667,1.067000,-0.064333,99115.328,9.620,185.616,37.4628678,126.9586392,0.07,141.500,16,11,51,52,12,0.95,63.12
192091068,5.776787,-7.034173,5.652246,-0.084469,0.039703,-0.009992,-0.439000,1.066000,-0.066667,99115.328,9.620,185.616,37.4628677,126.9586392,0.07,141.500,16,11,51,56,12,0.95,63.12
192095688,5.769602,-7.019803,5.680986,-0.083669,0.041701,-0.009193,-0.439000,1.063667,-0.064333,99115.328,9.620,185.616,37.4628677,126.9586392,0.07,141.500,16,11,51,56,12,0.95,63.12
192130869,5.752837,-6.988667,5.599556,-0.086600,0.041302,-0.008260,-0.440000,1.066000,-0.062000,99117.758,9.630,185.410,37.4628677,126.9586390,0.07,141.500,16,11,51,60,12,0.95,63.12
192135452,5.764812,-7.048543,5.597161,-0.081804,0.041835,-0.008527,-0.437000,1.067667,-0.064333,99117.758,9.630,185.410,37.4628677,126.9586390,0.07,141.500,16,11,51,60,12,0.95,63.12
192171228,5.841453,-7.077283,5.628296,-0.081804,0.041035,-0.009859,-0.437000,1.066000,-0.064333,99115.836,9.620,185.573,37.4628677,126.9586390,0.07,141.500,16,11,51,64,12,0.95,63.12
192175839,5.743257,-7.031778,5.645061,-0.084202,0.041168,-0.007461,-0.438667,1.066000,-0.063667,99115.836,9.620,185.573,37.4628677,126.9586390,0.07,141.500,16,11,51,64,12,0.95,63.12
192211316,5.788763,-7.067703,5.640271,-0.085268,0.040103,-0.011325,-0.439000,1.067667,-0.064333,99115.836,9.620,185.573,37.4628675,126.9586388,0.06,141.500,16,11,51,68,12,0.95,63.12
192215930,5.779182,-7.046148,5.585186,-0.084202,0.041302,-0.006662,-0.439000,1.066000,-0.065667,99115.836,9.620,185.573,37.4628675,126.9586388,0.06,141.500,16,11,51,68,12,0.95,63.12
192250964,5.757627,-7.029383,5.611531,-0.085934,0.040103,-0.007861,-0.439000,1.066000,-0.061000,99115.742,9.630,185.581,37.4628675,126.9586388,0.13,141.500,16,11,51,72,12,0.95,63.12
192255575,5.757627,-7.098838,5.640271,-0.085668,0.041701,-0.007594,-0.436000,1.066000,-0.059000,99115.742,9.630,185.581,37.4628675,126.9586388,0.13,141.600,16,11,51,72,12,0.95,63.12
192289450,5.769602,-7.065308,5.637876,-0.080338,0.041968,-0.005329,-0.442333,1.065333,-0.065667,99115.742,9.630,185.581,37.4628675,126.9586388,0.13,141.600,16,11,51,76,12,0.95,63.12
192294073,5.798343,-7.065308,5.582791,-0.084868,0.044366,-0.010925,-0.435333,1.067667,-0.062000,99114.492,9.620,185.687,37.4628675,126.9586388,0.13,141.600,16,11,51,76,12,0.95,63.12
192330215,5.815108,-7.048543,5.633086,-0.082870,0.040769,-0.008127,-0.437667,1.067667,-0.061000,99114.492,9.620,185.687,37.4628673,126.9586387,0.09,141.600,16,11,51,80,12,0.95,63.12
192334842,5.767207,-7.053333,5.657036,-0.083003,0.043833,-0.007594,-0.437667,1.067667,-0.061000,99114.492,9.620,185.687,37.4628673,126.9586387,0.09,141.600,16,11,51,80,12,0.95,63.12
192371049,5.716912,-7.031778,5.695357,-0.084868,0.040103,-0.007594,-0.435333,1.068667,-0.062667,99113.562,9.630,185.766,37.4628673,126.9586387,0.02,141.600,16,11,51,84,12,0.95,63.12
192375662,5.724097,-7.036568,5.609136,-0.084335,0.041701,-0.010259,-0.438667,1.065333,-0.066667,99113.562,9.630,185.766,37.4628673,126.9586387,0.02,141.600,16,11,51,84,12,0.95,63.12
192410838,5.748047,-7.106023,5.621111,-0.084868,0.044233,-0.008127,-0.435333,1.069333,-0.062000,99113.562,9.630,185.766,37.4628673,126.9586387,0.04,141.600,16,11,51,88,12,0.95,63.12
192415434,5.731282,-7.036568,5.604346,-0.083270,0.043034,-0.006262,-0.437000,1.064333,-0.064333,99113.562,9.630,185.766,37.4628673,126.9586387,0.04,141.600,16,11,51,88,12,0.95,63.12
192451182,5.757627,-7.084468,5.649851,-0.086467,0.042501,-0.010525,-0.445000,1.067667,-0.065667,99113.062,9.630,185.808,37.4628673,126.9586385,0.06,141.600,16,11,51,92,12,0.95,63.12
192455795,5.795948,-7.036568,5.654641,-0.085135,0.042234,-0.006795,-0.443333,1.067000,-0.062667,99113.062,9.630,185.808,37.4628673,126.9586385,0.06,141.600,16,11,51,92,12,0.95,63.12
192498263,5.743257,-7.055728,5.680986,-0.085801,0.045698,-0.009060,-0.437667,1.067667,-0.061000,99112.797,9.630,185.831,37.4628673,126.9586385,0.09,141.600,16,11,51,96,12,0.95,63.12
192502850,5.757627,-7.077283,5.671406,-0.083802,0.040636,-0.007194,-0.438667,1.068667,-0.060000,99112.797,9.630,185.831,37.4628673,126.9586385,0.09,141.600,16,11,51,96,12,0.95,63.12
192531059,5.779182,-7.019803,5.510940,-0.084069,0.040902,-0.008926,-0.432667,1.068667,-0.062667,99112.797,9.630,185.831,37.4628672,126.9586383,0.11,141.600,16,11,52,0,12,0.95,63.12
192535686,5.798343,-7.058123,5.589976,-0.082870,0.043833,-0.009193,-0.432667,1.068667,-0.062667,99112.797,9.630,185.831,37.4628672,126.9586383,0.11,141.600,16,11,52,0,12,0.95,63.12
192571420,5.805528,-7.103628,5.628296,-0.084202,0.042368,-0.007061,-0.435333,1.072000,-0.061000,99115.156,9.630,185.631,37.4628672,126.9586383,0.11,141.600,16,11,52,4,12,0.95,63.12
192575944,5.779182,-7.053333,5.700147,-0.084335,0.039170,-0.009859,-0.437000,1.072667,-0.065667,99115.156,9.630,185.631,37.4628672,126.9586383,0.11,141.700,16,11,52,4,12,0.95,63.12
192617271,5.771997,-7.077283,5.647456,-0.084069,0.042634,-0.009326,-0.436000,1.067667,-0.071000,99112.555,9.630,185.851,37.4628672,126.9586383,0.02,141.700,16,11,52,8,12,0.95,63.12
192621851,5.743257,-7.096443,5.530100,-0.083003,0.040369,-0.008926,-0.440667,1.066000,-0.069000,99112.555,9.630,185.851,37.4628672,126.9586383,0.02,141.700,16,11,52,8,12,0.95,63.12
192651335,5.767207,-6.969507,5.613926,-0.085268,0.040369,-0.008127,-0.440000,1.064333,-0.062667,99112.555,9.630,185.851,37.4628672,126.9586383,0.11,141.700,16,11,52,12,12,0.95,63.12
192655880,5.843848,-7.050938,5.530100,-0.085401,0.043034,-0.009593,-0.440000,1.064333,-0.062667,99112.555,9.630,185.851,37.4628672,126.9586383,0.11,141.700,16,11,52,12,12,0.95,63.12
192691329,5.743257,-7.067703,5.587581,-0.084602,0.041835,-0.009326,-0.440000,1.062333,-0.068333,99114.406,9.630,185.694,37.4628670,126.9586383,0.2,141.700,16,11,52,16,12,0.95,63.12
192695867,5.776787,-7.065308,5.635481,-0.084469,0.040502,-0.009859,-0.440000,1.062333,-0.068333,99114.406,9.630,185.694,37.4628670,126.9586383,0.2,141.700,16,11,52,16,12,0.95,63.12
192731126,5.733677,-7.046148,5.714517,-0.084735,0.041968,-0.008527,-0.436000,1.068667,-0.063667,99114.406,9.630,185.694,37.4628670,126.9586382,0.13,141.700,16,11,52,20,12,0.95,63.12
192735718,5.791157,-7.055728,5.719307,-0.084602,0.041035,-0.009459,-0.437667,1.067667,-0.065667,99114.406,9.630,185.694,37.4628670,126.9586382,0.13,141.700,16,11,52,20,12,0.95,63.12
192770147,5.800737,-7.103628,5.647456,-0.084602,0.038637,-0.007328,-0.435333,1.070333,-0.061000,99113.227,9.630,185.794,37.4628670,126.9586382,0.06,141.700,16,11,52,24,12,0.95,63.12
192774742,5.815108,-7.053333,5.657036,-0.082870,0.041168,-0.008527,-0.440000,1.067000,-0.064333,99113.227,9.630,185.794,37.4628670,126.9586382,0.06,141.700,16,11,52,24,12,0.95,63.12
192810336,5.807923,-7.084468,5.671406,-0.083802,0.040769,-0.006928,-0.436000,1.067667,-0.061000,99114.156,9.620,185.716,37.4628670,126.9586380,0.09,141.700,16,11,52,28,12,0.95,63.12
192814860,5.771997,-7.036568,5.637876,-0.083270,0.040902,-0.008260,-0.438667,1.068667,-0.063667,99114.156,9.620,185.716,37.4628670,126.9586380,0.09,141.700,16,11,52,28,12,0.95,63.12
192851050,5.757627,-7.046148,5.669012,-0.084469,0.039703,-0.007328,-0.434333,1.063667,-0.064333,99114.156,9.620,185.716,37.4628670,126.9586380,0.09,141.700,16,11,52,32,12,0.95,63.12
192855577,5.798343,-7.072493,5.635481,-0.083536,0.041035,-0.008260,-0.435333,1.066000,-0.060000,99114.156,9.620,185.716,37.4628670,126.9586380,0.09,141.700,16,11,52,32,12,0.95,63.12
192895745,5.757627,-7.031778,5.578001,-0.084735,0.039969,-0.008926,-0.442333,1.068667,-0.058333,99111.547,9.630,185.937,37.4628668,126.9586378,0.09,141.800,16,11,52,36,12,0.95,63.12
192932221,5.779182,-7.103628,5.616321,-0.085268,0.041168,-0.009193,-0.437667,1.068667,-0.058333,99111.547,9.630,185.937,37.4628668,126.9586378,0.13,141.800,16,11,52,40,12,0.95,63.12
192936786,5.695357,-7.065308,5.690567,-0.082603,0.042900,-0.010925,-0.434333,1.072000,-0.059000,99111.547,9.630,185.937,37.4628668,126.9586378,0.13,141.800,16,11,52,40,12,0.95,63.12
192971182,5.776787,-7.031778,5.575606,-0.083136,0.042368,-0.010259,-0.439000,1.067000,-0.063667,99113.562,9.630,185.766,37.4628668,126.9586378,0.11,141.800,16,11,52,44,12,0.95,63.12
192975763,5.788763,-7.029383,5.604346,-0.082070,0.040103,-0.010126,-0.437000,1.072000,-0.062667,99113.562,9.630,185.766,37.4628668,126.9586378,0.11,141.800,16,11,52,44,12,0.95,63.12
193010427,5.762417,-7.062913,5.563631,-0.081937,0.042234,-0.008793,-0.435333,1.064333,-0.064333,99113.391,9.630,185.780,37.4628667,126.9586377,0.09,141.800,16,11,52,48,12,0.95,63.12
193015025,5.795948,-7.036568,5.635481,-0.083802,0.040902,-0.008127,-0.437667,1.066000,-0.062000,99113.391,9.630,185.780,37.4628667,126.9586377,0.09,141.800,16,11,52,48,12,0.95,63.12
193050893,5.798343,-7.036568,5.589976,-0.083802,0.042234,-0.008926,-0.440000,1.067667,-0.062667,99113.391,9.630,185.780,37.4628667,126.9586377,0.13,141.800,16,11,52,52,12,0.95,63.12
193055461,5.750442,-7.086863,5.669012,-0.086467,0.039303,-0.006528,-0.437667,1.069333,-0.065667,99113.391,9.630,185.780,37.4628667,126.9586377,0.13,141.800,16,11,52,52,12,0.95,63.12
193090764,5.745652,-7.091653,5.676197,-0.086201,0.041968,-0.007861,-0.440000,1.067667,-0.065667,99112.641,9.620,185.844,37.4628667,126.9586377,0.06,141.800,16,11,52,56,12,0.95,63.12
193095333,5.762417,-7.072493,5.659431,-0.086334,0.042767,-0.008527,-0.438667,1.071000,-0.064333,99112.641,9.620,185.844,37.4628667,126.9586377,0.06,141.800,16,11,52,56,12,0.95,63.12
193130723,5.803133,-7.012618,5.652246,-0.086201,0.040636,-0.008660,-0.440000,1.068667,-0.064333,99112.641,9.620,185.844,37.4628667,126.9586377,0.07,141.800,16,11,52,60,12,0.95,63.12
193135313,5.757627,-7.060518,5.570816,-0.084602,0.041701,-0.008926,-0.439000,1.067667,-0.062667,99111.898,9.620,185.907,37.4628667,126.9586377,0.07,141.800,16,11,52,60,12,0.95,63.12
193171093,5.716912,-7.084468,5.664221,-0.084602,0.039969,-0.009326,-0.438667,1.063667,-0.062667,99111.898,9.620,185.907,37.4628665,126.9586375,0.0,141.800,16,11,52,64,12,0.95,63.12
193175683,5.764812,-7.046148,5.640271,-0.085135,0.043167,-0.011458,-0.437000,1.067000,-0.070333,99111.898,9.620,185.907,37.4628665,126.9586375,0.0,141.800,16,11,52,64,12,0.95,63.12
193210997,5.769602,-7.053333,5.597161,-0.082603,0.041435,-0.007461,-0.440667,1.066000,-0.063667,99111.047,9.630,185.979,37.4628665,126.9586375,0.02,141.800,16,11,52,68,12,0.95,63.12
193215576,5.762417,-7.038963,5.640271,-0.082470,0.042634,-0.012124,-0.440667,1.066000,-0.063667,99111.047,9.630,185.979,37.4628665,126.9586375,0.02,141.900,16,11,52,68,12,0.95,63.12
193249392,5.781578,-7.086863,5.618716,-0.085135,0.040636,-0.009193,-0.436000,1.063667,-0.063667,99111.047,9.630,185.979,37.4628665,126.9586375,0.06,141.900,16,11,52,72,12,0.95,63.12
193253969,5.738467,-7.072493,5.508545,-0.084069,0.041835,-0.008394,-0.436000,1.068667,-0.066667,99111.047,9.630,185.979,37.4628665,126.9586375,0.06,141.900,16,11,52,72,12,0.95,63.12
193289329,5.697752,-7.113208,5.633086,-0.085534,0.041835,-0.007328,-0.440667,1.071000,-0.062667,99110.461,9.620,186.029,37.4628665,126.9586375,0.02,141.900,16,11,52,76,12,0.95,63.12
193293903,5.757627,-7.029383,5.625901,-0.082603,0.041435,-0.007727,-0.437000,1.067000,-0.063667,99110.461,9.620,186.029,37.4628665,126.9586375,0.02,141.900,16,11,52,76,12,0.95,63.12
193330921,5.762417,-7.046148,5.645061,-0.085801,0.044233,-0.012124,-0.440000,1.070333,-0.068333,99111.297,9.620,185.958,37.4628663,126.9586373,0.07,141.900,16,11,52,80,12,0.95,63.12
193335479,5.795948,-7.048543,5.554050,-0.085401,0.039836,-0.006795,-0.436000,1.068667,-0.062000,99111.297,9.620,185.958,37.4628663,126.9586373,0.07,141.900,16,11,52,80,12,0.95,63.12
193370753,5.736072,-7.082073,5.654641,-0.084202,0.041302,-0.008127,-0.440667,1.066000,-0.065667,99111.297,9.620,185.958,37.4628663,126.9586373,0.06,141.900,16,11,52,84,12,0.95,63.12
193375249,5.764812,-7.019803,5.597161,-0.081138,0.041568,-0.009193,-0.440667,1.066000,-0.065667,99111.297,9.620,185.958,37.4628663,126.9586373,0.06,141.900,16,11,52,84,12,0.95,63.12
193410942,5.774392,-7.012618,5.649851,-0.084735,0.039969,-0.007994,-0.439000,1.068667,-0.064333,99111.727,9.620,185.922,37.4628663,126.9586373,0.06,141.900,16,11,52,88,12,0.95,63.12
193415419,5.779182,-7.060518,5.673801,-0.084735,0.040369,-0.009060,-0.439000,1.068667,-0.064333,99111.727,9.620,185.922,37.4628663,126.9586373,0.06,141.900,16,11,52,88,12,0.95,63.12
193450464,5.812713,-7.082073,5.630691,-0.084602,0.041968,-0.005862,-0.434333,1.065333,-0.062667,99111.727,9.620,185.922,37.4628663,126.9586373,0.09,141.900,16,11,52,92,12,0.95,63.12
193455030,5.704937,-7.038963,5.659431,-0.083936,0.042501,-0.009459,-0.442333,1.065333,-0.061000,99111.469,9.620,185.943,37.4628663,126.9586373,0.09,141.900,16,11,52,92,12,0.95,63.12
193497725,5.774392,-7.036568,5.594766,-0.085002,0.043300,-0.008926,-0.440000,1.067667,-0.065667,99111.469,9.620,185.943,37.4628662,126.9586372,0.02,141.900,16,11,52,96,12,0.95,63.12
193502275,5.771997,-7.077283,5.645061,-0.083936,0.041568,-0.010126,-0.437000,1.067000,-0.066667,99111.469,9.620,185.943,37.4628662,126.9586372,0.02,141.900,16,11,52,96,12,0.95,63.12
193531017,5.752837,-7.072493,5.623506,-0.084735,0.041968,-0.006528,-0.444000,1.065333,-0.069000,99113.820,9.620,185.744,37.4628662,126.9586372,0.13,141.900,16,11,53,0,12,0.95,63.12
193535555,5.774392,-7.029383,5.568420,-0.083003,0.038637,-0.007727,-0.440667,1.067000,-0.066667,99113.820,9.620,185.744,37.4628662,126.9586372,0.13,142.000,16,11,53,0,12,0.95,63.12
